OrderDateUTC,Order_year,Order_month,Orderweek,Haul,Brand/Channel,Policy_type,58%Insurance_Premium,Insurance_purch,Travix_booking,Travix_revenue
2017-11-24,2017,11,47,No Hual,BUDGETAIR,No insurance,0.0,0,2,0.0
2017-11-24,2017,11,47,Short Haul,BUDGETAIR,Cancellation Insurance,43.61019999999999,6,6,79.61019999999999
2017-11-24,2017,11,47,Short Haul,BUDGETAIR,No insurance,0.0,0,164,0.0
2017-11-24,2017,11,47,Short Haul,BUDGETAIR,Travel Insurance,17.539199999999997,1,1,23.539199999999997
2017-11-24,2017,11,47,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,265.6806,29,29,439.6806
2017-11-24,2017,11,47,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,570,0.0
2017-11-24,2017,11,47,Short Haul,CHEAPTICKETSNL,Travel Insurance,172.72399999999996,16,16,268.724
2017-11-24,2017,11,47,Short Haul,VLIEGWINKEL,Cancellation Insurance,21.007599999999996,3,3,39.0076
2017-11-24,2017,11,47,Short Haul,VLIEGWINKEL,No insurance,0.0,0,66,0.0
2017-11-24,2017,11,47,Short Haul,VLIEGWINKEL,Travel Insurance,3.7584,1,1,9.7584
2017-11-25,2017,11,47,Long Haul,BUDGETAIR,Cancellation Insurance,214.10699999999997,5,5,244.10699999999997
2017-11-25,2017,11,47,Long Haul,BUDGETAIR,No insurance,0.0,0,112,0.0
2017-11-25,2017,11,47,Long Haul,BUDGETAIR,Travel Insurance,22.132799999999996,1,1,28.132799999999996
2017-11-25,2017,11,47,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,604.2729999999999,17,17,706.273
2017-11-25,2017,11,47,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,221,0.0
2017-11-25,2017,11,47,Long Haul,CHEAPTICKETSNL,Travel Insurance,197.77999999999997,4,4,221.77999999999997
2017-11-25,2017,11,47,Long Haul,VLIEGWINKEL,Cancellation Insurance,203.1508,5,5,233.1508
2017-11-25,2017,11,47,Long Haul,VLIEGWINKEL,No insurance,0.0,0,25,0.0
2017-11-25,2017,11,47,Long Haul,VLIEGWINKEL,Travel Insurance,59.0208,1,1,65.02080000000001
2017-11-25,2017,11,47,Short Haul,BUDGETAIR,No insurance,0.0,0,155,0.0
2017-11-25,2017,11,47,Short Haul,BUDGETAIR,Travel Insurance,5.0112,1,1,11.011199999999999
2017-11-25,2017,11,47,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,321.65639999999996,28,28,489.6563999999999
2017-11-25,2017,11,47,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,419,0.0
2017-11-25,2017,11,47,Short Haul,CHEAPTICKETSNL,Travel Insurance,74.124,3,3,92.124
2017-11-25,2017,11,47,Short Haul,VLIEGWINKEL,Cancellation Insurance,12.597599999999998,1,1,18.5976
2017-11-25,2017,11,47,Short Haul,VLIEGWINKEL,No insurance,0.0,0,51,0.0
2017-11-26,2017,11,47,Long Haul,BUDGETAIR,Cancellation Insurance,321.4302,11,11,387.4302
2017-11-26,2017,11,47,Long Haul,BUDGETAIR,No insurance,0.0,0,117,0.0
2017-11-26,2017,11,47,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,995.2277999999998,27,27,1157.2277999999997
2017-11-26,2017,11,47,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,260,0.0
2017-11-26,2017,11,47,Long Haul,CHEAPTICKETSNL,Travel Insurance,309.256,9,9,363.25600000000003
2017-11-26,2017,11,47,Long Haul,VLIEGWINKEL,Cancellation Insurance,196.71859999999998,5,5,226.71859999999998
2017-11-26,2017,11,47,Long Haul,VLIEGWINKEL,No insurance,0.0,0,50,0.0
2017-11-26,2017,11,47,Short Haul,BUDGETAIR,Cancellation Insurance,84.19279999999999,6,6,120.19279999999998
2017-11-26,2017,11,47,Short Haul,BUDGETAIR,No insurance,0.0,0,174,0.0
2017-11-26,2017,11,47,Short Haul,BUDGETAIR,Travel Insurance,10.0224,1,1,16.022399999999998
2017-11-26,2017,11,47,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,333.9756,28,28,501.9756
2017-11-26,2017,11,47,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,554,0.0
2017-11-26,2017,11,47,Short Haul,CHEAPTICKETSNL,Travel Insurance,138.852,11,11,204.85200000000003
2017-11-26,2017,11,47,Short Haul,VLIEGWINKEL,Cancellation Insurance,49.7814,3,3,67.78139999999999
2017-11-26,2017,11,47,Short Haul,VLIEGWINKEL,No insurance,0.0,0,71,0.0
2017-11-27,2017,11,48,Long Haul,BUDGETAIR,Cancellation Insurance,571.5319999999999,14,14,655.532
2017-11-27,2017,11,48,Long Haul,BUDGETAIR,No insurance,0.0,0,160,0.0
2017-11-27,2017,11,48,Long Haul,BUDGETAIR,Travel Insurance,154.9296,2,2,166.9296
2017-11-27,2017,11,48,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,791.7521999999999,31,31,977.7521999999999
2017-11-27,2017,11,48,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,287,0.0
2017-11-27,2017,11,48,Long Haul,CHEAPTICKETSNL,Travel Insurance,231.01399999999998,8,8,279.014
2017-11-27,2017,11,48,Long Haul,VLIEGWINKEL,Cancellation Insurance,185.4956,4,4,209.4956
2017-11-27,2017,11,48,Long Haul,VLIEGWINKEL,No insurance,0.0,0,39,0.0
2017-11-27,2017,11,48,Short Haul,BUDGETAIR,Cancellation Insurance,137.3208,11,11,203.3208
2017-11-27,2017,11,48,Short Haul,BUDGETAIR,No insurance,0.0,0,196,0.0
2017-11-27,2017,11,48,Short Haul,BUDGETAIR,Travel Insurance,38.8368,3,3,56.8368
2017-11-27,2017,11,48,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,454.08779999999996,37,37,676.0877999999999
2017-11-27,2017,11,48,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,649,0.0
2017-11-27,2017,11,48,Short Haul,CHEAPTICKETSNL,Travel Insurance,153.12,12,12,225.11999999999998
2017-11-27,2017,11,48,Short Haul,VLIEGWINKEL,Cancellation Insurance,60.870999999999995,6,6,96.87099999999998
2017-11-27,2017,11,48,Short Haul,VLIEGWINKEL,No insurance,0.0,0,80,0.0
2017-11-27,2017,11,48,Short Haul,VLIEGWINKEL,Travel Insurance,10.0224,1,1,16.022399999999998
2017-11-28,2017,11,48,Long Haul,BUDGETAIR,Cancellation Insurance,249.7654,10,10,309.7654
2017-11-28,2017,11,48,Long Haul,BUDGETAIR,No insurance,0.0,0,160,0.0
2017-11-28,2017,11,48,Long Haul,BUDGETAIR,Travel Insurance,29.5104,1,1,35.510400000000004
2017-11-28,2017,11,48,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,779.4736,24,24,923.4735999999999
2017-11-28,2017,11,48,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,267,0.0
2017-11-28,2017,11,48,Long Haul,CHEAPTICKETSNL,Travel Insurance,317.376,3,3,335.376
2017-11-28,2017,11,48,Long Haul,VLIEGWINKEL,Cancellation Insurance,137.65139999999997,4,4,161.65139999999997
2017-11-28,2017,11,48,Long Haul,VLIEGWINKEL,No insurance,0.0,0,42,0.0
2017-11-28,2017,11,48,No Hual,CHEAPTICKETSNL,No insurance,0.0,0,1,0.0
2017-11-28,2017,11,48,Short Haul,BUDGETAIR,Cancellation Insurance,113.45959999999998,8,8,161.4596
2017-11-28,2017,11,48,Short Haul,BUDGETAIR,No insurance,0.0,0,212,0.0
2017-11-28,2017,11,48,Short Haul,BUDGETAIR,Travel Insurance,22.5504,2,2,34.550399999999996
2017-11-28,2017,11,48,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,380.40459999999996,37,37,602.4046000000001
2017-11-28,2017,11,48,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,552,0.0
2017-11-28,2017,11,48,Short Haul,CHEAPTICKETSNL,Travel Insurance,278.45799999999997,24,24,422.45799999999997
2017-11-28,2017,11,48,Short Haul,VLIEGWINKEL,Cancellation Insurance,21.8776,3,3,39.8776
2017-11-28,2017,11,48,Short Haul,VLIEGWINKEL,No insurance,0.0,0,76,0.0
2017-11-28,2017,11,48,Short Haul,VLIEGWINKEL,Travel Insurance,7.5168,1,1,13.5168
2017-11-29,2017,11,48,Long Haul,BUDGETAIR,Cancellation Insurance,169.273,6,6,205.273
2017-11-29,2017,11,48,Long Haul,BUDGETAIR,No insurance,0.0,0,146,0.0
2017-11-29,2017,11,48,Long Haul,BUDGETAIR,Travel Insurance,84.8424,1,1,90.8424
2017-11-29,2017,11,48,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,1009.5538,25,25,1159.5538000000001
2017-11-29,2017,11,48,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,231,0.0
2017-11-29,2017,11,48,Long Haul,CHEAPTICKETSNL,Travel Insurance,98.89,6,6,134.89000000000001
2017-11-29,2017,11,48,Long Haul,VLIEGWINKEL,Cancellation Insurance,94.3834,4,4,118.3834
2017-11-29,2017,11,48,Long Haul,VLIEGWINKEL,No insurance,0.0,0,39,0.0
2017-11-29,2017,11,48,Long Haul,VLIEGWINKEL,Travel Insurance,99.5976,2,2,111.5976
2017-11-29,2017,11,48,Short Haul,BUDGETAIR,Cancellation Insurance,151.5018,8,8,199.5018
2017-11-29,2017,11,48,Short Haul,BUDGETAIR,No insurance,0.0,0,179,0.0
2017-11-29,2017,11,48,Short Haul,BUDGETAIR,Travel Insurance,41.3424,3,3,59.3424
2017-11-29,2017,11,48,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,443.12579999999986,33,33,641.1257999999998
2017-11-29,2017,11,48,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,571,0.0
2017-11-29,2017,11,48,Short Haul,CHEAPTICKETSNL,Travel Insurance,184.09199999999998,15,15,274.09200000000004
2017-11-29,2017,11,48,Short Haul,VLIEGWINKEL,Cancellation Insurance,83.84479999999999,8,8,131.8448
2017-11-29,2017,11,48,Short Haul,VLIEGWINKEL,No insurance,0.0,0,84,0.0
2017-11-30,2017,11,48,Long Haul,BUDGETAIR,Cancellation Insurance,176.13439999999997,7,7,218.13439999999997
2017-11-30,2017,11,48,Long Haul,BUDGETAIR,No insurance,0.0,0,118,0.0
2017-11-30,2017,11,48,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,805.6722,22,22,937.6721999999997
2017-11-30,2017,11,48,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,224,0.0
2017-11-30,2017,11,48,Long Haul,CHEAPTICKETSNL,Travel Insurance,203.17399999999998,4,4,227.17399999999998
2017-11-30,2017,11,48,Long Haul,VLIEGWINKEL,Cancellation Insurance,106.55759999999998,3,3,124.55759999999998
2017-11-30,2017,11,48,Long Haul,VLIEGWINKEL,No insurance,0.0,0,28,0.0
2017-11-30,2017,11,48,Short Haul,BUDGETAIR,Cancellation Insurance,29.8236,3,3,47.82359999999999
2017-11-30,2017,11,48,Short Haul,BUDGETAIR,No insurance,0.0,0,148,0.0
2017-11-30,2017,11,48,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,383.844,32,32,575.8440000000002
2017-11-30,2017,11,48,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,513,0.0
2017-11-30,2017,11,48,Short Haul,CHEAPTICKETSNL,Travel Insurance,66.23599999999999,12,12,138.23599999999996
2017-11-30,2017,11,48,Short Haul,VLIEGWINKEL,Cancellation Insurance,25.137199999999996,5,5,55.1372
2017-11-30,2017,11,48,Short Haul,VLIEGWINKEL,No insurance,0.0,0,79,0.0
2017-11-30,2017,11,48,Short Haul,VLIEGWINKEL,Travel Insurance,10.0224,1,1,16.022399999999998
2017-12-01,2017,12,48,Long Haul,BUDGETAIR,Cancellation Insurance,298.6246,12,12,370.62459999999993
2017-12-01,2017,12,48,Long Haul,BUDGETAIR,No insurance,0.0,0,105,0.0
2017-12-01,2017,12,48,Long Haul,BUDGETAIR,Travel Insurance,134.6412,4,4,158.6412
2017-12-01,2017,12,48,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,492.23440000000005,11,11,558.2344
2017-12-01,2017,12,48,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,178,0.0
2017-12-01,2017,12,48,Long Haul,CHEAPTICKETSNL,Travel Insurance,66.526,3,3,84.526
2017-12-01,2017,12,48,Long Haul,VLIEGWINKEL,Cancellation Insurance,307.59139999999996,6,6,343.59139999999996
2017-12-01,2017,12,48,Long Haul,VLIEGWINKEL,No insurance,0.0,0,30,0.0
2017-12-01,2017,12,48,Long Haul,VLIEGWINKEL,Travel Insurance,247.14959999999996,3,3,265.14959999999996
2017-12-01,2017,12,48,Short Haul,BUDGETAIR,Cancellation Insurance,46.370999999999995,4,4,70.371
2017-12-01,2017,12,48,Short Haul,BUDGETAIR,No insurance,0.0,0,165,0.0
2017-12-01,2017,12,48,Short Haul,BUDGETAIR,Travel Insurance,10.022400000000001,2,2,22.022399999999998
2017-12-01,2017,12,48,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,205.146,20,20,325.14599999999996
2017-12-01,2017,12,48,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,418,0.0
2017-12-01,2017,12,48,Short Haul,CHEAPTICKETSNL,Travel Insurance,101.094,8,8,149.094
2017-12-01,2017,12,48,Short Haul,VLIEGWINKEL,Cancellation Insurance,46.5044,4,4,70.5044
2017-12-01,2017,12,48,Short Haul,VLIEGWINKEL,No insurance,0.0,0,57,0.0
2017-12-01,2017,12,48,Short Haul,VLIEGWINKEL,Travel Insurance,28.396799999999995,3,3,46.3968
2017-12-02,2017,12,48,Long Haul,BUDGETAIR,Cancellation Insurance,107.45079999999999,4,4,131.4508
2017-12-02,2017,12,48,Long Haul,BUDGETAIR,No insurance,0.0,0,119,0.0
2017-12-02,2017,12,48,Long Haul,BUDGETAIR,Travel Insurance,99.5976,3,3,117.5976
2017-12-02,2017,12,48,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,1034.0646000000002,25,25,1184.0646
2017-12-02,2017,12,48,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,190,0.0
2017-12-02,2017,12,48,Long Haul,CHEAPTICKETSNL,Travel Insurance,167.214,4,4,191.214
2017-12-02,2017,12,48,Long Haul,VLIEGWINKEL,Cancellation Insurance,55.39,2,2,67.39
2017-12-02,2017,12,48,Long Haul,VLIEGWINKEL,No insurance,0.0,0,29,0.0
2017-12-02,2017,12,48,No Hual,CHEAPTICKETSNL,No insurance,0.0,0,3,0.0
2017-12-02,2017,12,48,Short Haul,BUDGETAIR,Cancellation Insurance,6.878799999999999,1,1,12.878799999999998
2017-12-02,2017,12,48,Short Haul,BUDGETAIR,No insurance,0.0,0,140,0.0
2017-12-02,2017,12,48,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,241.4888,24,24,385.48879999999997
2017-12-02,2017,12,48,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,389,0.0
2017-12-02,2017,12,48,Short Haul,CHEAPTICKETSNL,Travel Insurance,130.326,11,11,196.32600000000002
2017-12-02,2017,12,48,Short Haul,VLIEGWINKEL,Cancellation Insurance,72.96399999999998,4,4,96.96399999999998
2017-12-02,2017,12,48,Short Haul,VLIEGWINKEL,No insurance,0.0,0,53,0.0
2017-12-02,2017,12,48,Short Haul,VLIEGWINKEL,Travel Insurance,15.0336,2,2,27.033599999999996
2017-12-03,2017,12,48,Long Haul,BUDGETAIR,Cancellation Insurance,134.6238,7,7,176.6238
2017-12-03,2017,12,48,Long Haul,BUDGETAIR,No insurance,0.0,0,117,0.0
2017-12-03,2017,12,48,Long Haul,BUDGETAIR,Travel Insurance,42.4212,2,2,54.4212
2017-12-03,2017,12,48,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,1569.1668000000002,39,39,1803.1668000000002
2017-12-03,2017,12,48,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,213,0.0
2017-12-03,2017,12,48,Long Haul,CHEAPTICKETSNL,Travel Insurance,334.428,8,8,382.428
2017-12-03,2017,12,48,Long Haul,VLIEGWINKEL,Cancellation Insurance,212.7266,6,6,248.7266
2017-12-03,2017,12,48,Long Haul,VLIEGWINKEL,No insurance,0.0,0,36,0.0
2017-12-03,2017,12,48,Short Haul,BUDGETAIR,Cancellation Insurance,39.81119999999999,4,4,63.8112
2017-12-03,2017,12,48,Short Haul,BUDGETAIR,No insurance,0.0,0,155,0.0
2017-12-03,2017,12,48,Short Haul,BUDGETAIR,Travel Insurance,10.0224,1,1,16.022399999999998
2017-12-03,2017,12,48,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,498.3359999999999,30,30,678.336
2017-12-03,2017,12,48,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,525,0.0
2017-12-03,2017,12,48,Short Haul,CHEAPTICKETSNL,Travel Insurance,127.88999999999999,9,9,181.89
2017-12-03,2017,12,48,Short Haul,VLIEGWINKEL,Cancellation Insurance,12.0582,2,2,24.0582
2017-12-03,2017,12,48,Short Haul,VLIEGWINKEL,No insurance,0.0,0,81,0.0
2017-12-03,2017,12,48,Short Haul,VLIEGWINKEL,Travel Insurance,3.7584,1,1,9.7584
2017-12-04,2017,12,49,Long Haul,BUDGETAIR,Cancellation Insurance,238.44959999999998,11,11,304.4496
2017-12-04,2017,12,49,Long Haul,BUDGETAIR,No insurance,0.0,0,148,0.0
2017-12-04,2017,12,49,Long Haul,BUDGETAIR,Travel Insurance,21.0888,2,2,33.08879999999999
2017-12-04,2017,12,49,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,793.6372000000001,25,25,943.6372
2017-12-04,2017,12,49,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,257,0.0
2017-12-04,2017,12,49,Long Haul,CHEAPTICKETSNL,Travel Insurance,249.92199999999994,8,8,297.922
2017-12-04,2017,12,49,Long Haul,VLIEGWINKEL,Cancellation Insurance,27.497799999999994,1,1,33.4978
2017-12-04,2017,12,49,Long Haul,VLIEGWINKEL,No insurance,0.0,0,35,0.0
2017-12-04,2017,12,49,No Hual,CHEAPTICKETSNL,No insurance,0.0,0,2,0.0
2017-12-04,2017,12,49,Short Haul,BUDGETAIR,Cancellation Insurance,105.4962,6,6,141.4962
2017-12-04,2017,12,49,Short Haul,BUDGETAIR,No insurance,0.0,0,191,0.0
2017-12-04,2017,12,49,Short Haul,BUDGETAIR,Travel Insurance,2.5056,1,1,8.5056
2017-12-04,2017,12,49,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,416.06879999999995,42,42,668.0688
2017-12-04,2017,12,49,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,624,0.0
2017-12-04,2017,12,49,Short Haul,CHEAPTICKETSNL,Travel Insurance,141.288,13,13,219.288
2017-12-04,2017,12,49,Short Haul,VLIEGWINKEL,Cancellation Insurance,105.38019999999999,9,9,159.3802
2017-12-04,2017,12,49,Short Haul,VLIEGWINKEL,No insurance,0.0,0,66,0.0
2017-12-04,2017,12,49,Short Haul,VLIEGWINKEL,Travel Insurance,26.308799999999998,2,2,38.3088
2017-12-05,2017,12,49,Long Haul,BUDGETAIR,Cancellation Insurance,177.74099999999999,7,7,219.74099999999999
2017-12-05,2017,12,49,Long Haul,BUDGETAIR,No insurance,0.0,0,173,0.0
2017-12-05,2017,12,49,Long Haul,BUDGETAIR,Travel Insurance,73.776,1,1,79.776
2017-12-05,2017,12,49,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,666.0836,22,22,798.0835999999999
2017-12-05,2017,12,49,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,253,0.0
2017-12-05,2017,12,49,Long Haul,CHEAPTICKETSNL,Travel Insurance,238.08999999999995,7,7,280.09
2017-12-05,2017,12,49,Long Haul,VLIEGWINKEL,Cancellation Insurance,39.712599999999995,1,1,45.712599999999995
2017-12-05,2017,12,49,Long Haul,VLIEGWINKEL,No insurance,0.0,0,25,0.0
2017-12-05,2017,12,49,Long Haul,VLIEGWINKEL,Travel Insurance,14.7552,1,1,20.755200000000002
2017-12-05,2017,12,49,No Hual,CHEAPTICKETSNL,No insurance,0.0,0,2,0.0
2017-12-05,2017,12,49,Short Haul,BUDGETAIR,Cancellation Insurance,42.276199999999996,2,2,54.276199999999996
2017-12-05,2017,12,49,Short Haul,BUDGETAIR,No insurance,0.0,0,197,0.0
2017-12-05,2017,12,49,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,379.2214,30,30,559.2214000000001
2017-12-05,2017,12,49,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,581,0.0
2017-12-05,2017,12,49,Short Haul,CHEAPTICKETSNL,Travel Insurance,86.478,11,11,152.47799999999998
2017-12-05,2017,12,49,Short Haul,VLIEGWINKEL,Cancellation Insurance,60.6564,5,5,90.65639999999999
2017-12-05,2017,12,49,Short Haul,VLIEGWINKEL,No insurance,0.0,0,75,0.0
2017-12-05,2017,12,49,Short Haul,VLIEGWINKEL,Travel Insurance,5.0112,1,1,11.011199999999999
2017-12-06,2017,12,49,Long Haul,BUDGETAIR,Cancellation Insurance,685.6701999999998,13,13,763.6702
2017-12-06,2017,12,49,Long Haul,BUDGETAIR,No insurance,0.0,0,139,0.0
2017-12-06,2017,12,49,Long Haul,BUDGETAIR,Travel Insurance,265.5935999999999,2,2,277.5935999999999
2017-12-06,2017,12,49,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,1118.7678,32,32,1310.7677999999999
2017-12-06,2017,12,49,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,229,0.0
2017-12-06,2017,12,49,Long Haul,CHEAPTICKETSNL,Travel Insurance,208.79999999999998,6,6,244.8
2017-12-06,2017,12,49,Long Haul,VLIEGWINKEL,Cancellation Insurance,230.05699999999996,7,7,272.05699999999996
2017-12-06,2017,12,49,Long Haul,VLIEGWINKEL,No insurance,0.0,0,30,0.0
2017-12-06,2017,12,49,Long Haul,VLIEGWINKEL,Travel Insurance,143.8632,2,2,155.8632
2017-12-06,2017,12,49,No Hual,CHEAPTICKETSNL,No insurance,0.0,0,1,0.0
2017-12-06,2017,12,49,Short Haul,BUDGETAIR,Cancellation Insurance,177.48000000000002,11,11,243.48000000000002
2017-12-06,2017,12,49,Short Haul,BUDGETAIR,No insurance,0.0,0,190,0.0
2017-12-06,2017,12,49,Short Haul,BUDGETAIR,Travel Insurance,10.0224,1,1,16.022399999999998
2017-12-06,2017,12,49,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,349.92560000000003,27,27,511.9255999999999
2017-12-06,2017,12,49,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,556,0.0
2017-12-06,2017,12,49,Short Haul,CHEAPTICKETSNL,Travel Insurance,154.45399999999995,14,14,238.454
2017-12-06,2017,12,49,Short Haul,VLIEGWINKEL,Cancellation Insurance,98.18239999999999,6,6,134.1824
2017-12-06,2017,12,49,Short Haul,VLIEGWINKEL,No insurance,0.0,0,72,0.0
2017-12-06,2017,12,49,Short Haul,VLIEGWINKEL,Travel Insurance,7.5168,1,1,13.5168
2017-12-07,2017,12,49,Long Haul,BUDGETAIR,Cancellation Insurance,196.6026,5,5,226.6026
2017-12-07,2017,12,49,Long Haul,BUDGETAIR,No insurance,0.0,0,125,0.0
2017-12-07,2017,12,49,Long Haul,BUDGETAIR,Travel Insurance,42.4212,1,1,48.4212
2017-12-07,2017,12,49,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,717.3149999999999,25,25,867.3149999999998
2017-12-07,2017,12,49,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,236,0.0
2017-12-07,2017,12,49,Long Haul,CHEAPTICKETSNL,Travel Insurance,113.564,4,4,137.564
2017-12-07,2017,12,49,Long Haul,VLIEGWINKEL,Cancellation Insurance,202.0546,5,5,232.0546
2017-12-07,2017,12,49,Long Haul,VLIEGWINKEL,No insurance,0.0,0,27,0.0
2017-12-07,2017,12,49,Long Haul,VLIEGWINKEL,Travel Insurance,164.1516,3,3,182.15160000000003
2017-12-07,2017,12,49,Short Haul,BUDGETAIR,Cancellation Insurance,122.3104,5,5,152.3104
2017-12-07,2017,12,49,Short Haul,BUDGETAIR,No insurance,0.0,0,149,0.0
2017-12-07,2017,12,49,Short Haul,BUDGETAIR,Travel Insurance,30.0672,1,1,36.0672
2017-12-07,2017,12,49,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,329.5908,34,34,533.5907999999998
2017-12-07,2017,12,49,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,508,0.0
2017-12-07,2017,12,49,Short Haul,CHEAPTICKETSNL,Travel Insurance,99.87599999999999,5,5,129.87599999999998
2017-12-07,2017,12,49,Short Haul,VLIEGWINKEL,Cancellation Insurance,33.709599999999995,4,4,57.7096
2017-12-07,2017,12,49,Short Haul,VLIEGWINKEL,No insurance,0.0,0,55,0.0
2017-12-07,2017,12,49,Short Haul,VLIEGWINKEL,Travel Insurance,3.7584,1,1,9.7584
2017-12-08,2017,12,49,Long Haul,BUDGETAIR,Cancellation Insurance,94.192,3,3,112.192
2017-12-08,2017,12,49,Long Haul,BUDGETAIR,No insurance,0.0,0,126,0.0
2017-12-08,2017,12,49,Long Haul,BUDGETAIR,Travel Insurance,22.132799999999996,1,1,28.132799999999996
2017-12-08,2017,12,49,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,644.8266,18,18,752.8266
2017-12-08,2017,12,49,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,176,0.0
2017-12-08,2017,12,49,Long Haul,CHEAPTICKETSNL,Travel Insurance,229.042,7,7,271.04200000000003
2017-12-08,2017,12,49,Long Haul,VLIEGWINKEL,Cancellation Insurance,72.40719999999999,5,5,102.40719999999999
2017-12-08,2017,12,49,Long Haul,VLIEGWINKEL,No insurance,0.0,0,32,0.0
2017-12-08,2017,12,49,No Hual,CHEAPTICKETSNL,No insurance,0.0,0,1,0.0
2017-12-08,2017,12,49,Short Haul,BUDGETAIR,Cancellation Insurance,68.904,2,2,80.904
2017-12-08,2017,12,49,Short Haul,BUDGETAIR,No insurance,0.0,0,182,0.0
2017-12-08,2017,12,49,Short Haul,CHEAPTICKETSNL,Cancellation Insurance,241.99919999999997,24,24,385.9992
2017-12-08,2017,12,49,Short Haul,CHEAPTICKETSNL,No insurance,0.0,0,470,0.0
2017-12-08,2017,12,49,Short Haul,CHEAPTICKETSNL,Travel Insurance,129.10799999999998,7,7,171.10799999999998
2017-12-08,2017,12,49,Short Haul,VLIEGWINKEL,Cancellation Insurance,29.429199999999998,4,4,53.429199999999994
2017-12-08,2017,12,49,Short Haul,VLIEGWINKEL,No insurance,0.0,0,58,0.0
2017-12-08,2017,12,49,Short Haul,VLIEGWINKEL,Travel Insurance,66.3984,4,4,90.39840000000001
2017-12-09,2017,12,49,Long Haul,BUDGETAIR,Cancellation Insurance,218.55559999999997,8,8,266.55559999999997
2017-12-09,2017,12,49,Long Haul,BUDGETAIR,No insurance,0.0,0,95,0.0
2017-12-09,2017,12,49,Long Haul,BUDGETAIR,Travel Insurance,243.46079999999998,4,4,267.46079999999995
2017-12-09,2017,12,49,Long Haul,CHEAPTICKETSNL,Cancellation Insurance,726.2005999999999,22,22,858.2005999999998
2017-12-09,2017,12,49,Long Haul,CHEAPTICKETSNL,No insurance,0.0,0,200,0.0
2017-12-09,2017,12,49,Long Haul,CHEAPTICKETSNL,Travel Insurance,492.6519999999999,7,7,534.6519999999999
2017-12-09,2017,12,49,Long Haul,VLIEGWINKEL,Cancellation Insurance,81.4784,3,3,99.47839999999998
2017-12-09,2017,12,49,Long Haul,VLIEGWINKEL,No insurance,0.0,0,20,0.0
2017-12-09,2017,12,49,No Hual,CHEAPTICKETSNL,No insurance,0.0,0,1,0.0
2017-12-09,2017,12,49,Short Haul,BUDGETAIR,Cancellation Insurance,60.638999999999996,5,5,90.639
